season_id,season,team_id,team_name,matches_played,possession,field_tilt,game_control_share,ppda,high_recoveries,on_ball_pressure_share,off_ball_pressure_share,xt,passes_into_box,shots_per_1_0_xt,avg_pass_height,crosses,set_piece_xg,corners,throw_ins_into_box,xgd,ppda_inv,z_possession,z_field_tilt,z_game_control_share,z_ppda_inv,z_high_recoveries,z_on_ball_pressure_share,z_off_ball_pressure_share,z_xt,z_passes_into_box,z_shots_per_1_0_xt,z_avg_pass_height,z_crosses,z_set_piece_xg,z_corners,z_throw_ins_into_box,z_xgd,pct_possession,pct_field_tilt,pct_game_control_share,pct_ppda_inv,pct_high_recoveries,pct_on_ball_pressure_share,pct_off_ball_pressure_share,pct_xt,pct_passes_into_box,pct_shots_per_1_0_xt,pct_avg_pass_height,pct_crosses,pct_set_piece_xg,pct_corners,pct_throw_ins_into_box,pct_xgd,cluster_id
1,21-22,25,West Ham United,38,47.94736842105263,48.56131578947368,50.741842105263146,18.22184210526316,4.1316,48.05526315789473,57.24473684210527,0.6210526315789473,12.1842,21.22342105263158,48.39,21.2895,0.2313157894736842,5.2632,1.1842,-0.0878947368421052,-18.22184210526316,-0.2632953083360866,-0.1555488693728058,0.0533465877693266,-1.417401328211377,-0.9666412299439628,-0.1174366895247356,0.3843604275066402,-0.2639912604737462,-0.1674159544504175,-0.3656062835390387,0.4427556877629676,1.3036227992901346,0.1388508688037573,0.0559256360799617,0.5369463182306469,-0.1048403843200346,42.10526315789473,57.89473684210527,63.1578947368421,0.0,21.052631578947366,57.89473684210527,57.89473684210527,47.368421052631575,52.63157894736842,21.052631578947366,57.89473684210527,89.47368421052632,63.1578947368421,68.42105263157895,84.21052631578947,52.63157894736842,3
1,21-22,4,Brentford,38,44.77105263157896,42.18026315789474,36.7578947368421,15.5928947368421,4.9474,36.88000000000001,58.523421052631576,0.7063157894736841,13.1053,13.501315789473685,44.94078947368421,17.0526,0.2578947368421053,4.1842,3.2895,0.0442105263157894,-15.5928947368421,-0.6707279200818004,-0.8454608841069822,-0.9522526770317704,-0.3334359857301966,0.0738811720197975,-0.7922765349046268,0.4521994146935181,0.2602696552081025,0.0895911548382269,-2.22938057829162,-0.9436291085171676,-0.3965349366457819,0.5021653182643648,-0.9192482703563456,3.247232068958262,0.052734085526245,26.31578947368421,15.789473684210526,15.789473684210526,36.84210526315789,47.368421052631575,21.052631578947366,68.42105263157895,78.94736842105263,68.42105263157895,0.0,26.31578947368421,42.10526315789473,78.94736842105263,0.0,100.0,57.89473684210527,4
1,21-22,17,Manchester United,38,52.65526315789472,52.60447368421052,54.91631578947368,16.343684210526316,4.0526,56.67157894736841,42.29368421052632,0.681315789473684,12.9211,23.7271052631579,48.78026315789473,17.4737,0.1692105263157894,5.1842,0.2368,0.0628947368421052,-16.343684210526316,0.3405961103988608,0.2815926760897443,0.3535370531062701,-0.6430008628171657,-1.0674027765915934,0.4028761776496726,-0.4088489196914073,0.1065511768445966,0.0381953134193057,0.2386722279207514,0.5996190930336933,-0.2275584626665484,-0.7100819041933054,-0.0154726388120385,-0.6827015800448208,0.0750205145284081,73.68421052631578,73.68421052631578,78.94736842105263,31.57894736842105,10.526315789473683,73.68421052631578,36.84210526315789,73.68421052631578,63.1578947368421,78.94736842105263,68.42105263157895,57.89473684210527,26.31578947368421,63.1578947368421,15.789473684210526,63.1578947368421,0
1,21-22,5,Brighton & Hove Albion,38,54.41052631578947,55.453421052631576,48.50736842105263,11.87342105263158,6.0,57.97473684210527,38.92578947368421,0.613421052631579,15.2105,22.713947368421056,48.090263157894746,19.3158,0.2289473684210526,5.2632,1.0,0.0978947368421052,-11.87342105263158,0.5657473548349777,0.5896175635655042,-0.1073365895096228,1.2001742395579884,1.4164331214032913,0.4815698835395912,-0.5875283512653257,-0.3109158486057629,0.6769881437367767,-0.0058592277361951,0.3222786691497817,0.511628340271343,0.106476313901327,0.0559256360799617,0.2998140162860183,0.1167683322366854,84.21052631578947,78.94736842105263,52.63157894736842,84.21052631578947,89.47368421052632,78.94736842105263,21.052631578947366,42.10526315789473,84.21052631578947,57.89473684210527,52.63157894736842,73.68421052631578,57.89473684210527,68.42105263157895,73.68421052631578,68.42105263157895,0
1,21-22,8,Crystal Palace,38,51.11842105263158,46.36763157894739,42.55605263157895,12.949736842105269,4.0789,47.44315789473684,42.72184210526316,0.6410526315789471,11.4474,21.300526315789472,43.83394736842106,17.0,0.176578947368421,4.6053,0.3158,0.2407894736842105,-12.949736842105269,0.1434621872344079,-0.3927274636826057,-0.5353014999045642,0.7563886288724994,-1.0338581097962432,-0.1543998478244019,-0.3861335395405427,-0.1410164777829434,-0.3729993201261022,-0.3469964870435884,-1.3885161500334746,-0.417641948118847,-0.609361066719078,-0.538668351913038,-0.5809998870283949,0.2872124300982989,52.63157894736842,42.10526315789473,26.31578947368421,73.68421052631578,15.789473684210526,47.368421052631575,42.10526315789473,63.1578947368421,47.368421052631575,26.31578947368421,5.263157894736842,36.84210526315789,31.57894736842105,36.84210526315789,36.84210526315789,73.68421052631578,0
1,21-22,2,Arsenal,38,52.72105263157895,55.71947368421053,64.65657894736842,14.923684210526316,5.1842,60.8428947368421,46.9728947368421,0.6623684210526317,14.0526,25.70184210526316,48.81605263157896,16.7368,0.2728947368421052,5.4737,0.4474,0.4750000000000001,-14.923684210526316,0.3490350625891221,0.6183828657304772,1.053968856265589,-0.0575076708223266,0.3759107194395308,0.6547691364665305,-0.1605992734329417,-0.0099512488624786,0.3539086389649589,0.7152862651284713,0.6140044086890055,-0.5232572602806476,0.7072041659797565,0.2461704065200383,-0.4115828895478676,0.5665775260409065,78.94736842105263,84.21052631578947,89.47368421052632,57.89473684210527,57.89473684210527,84.21052631578947,52.63157894736842,68.42105263157895,78.94736842105263,84.21052631578947,73.68421052631578,26.31578947368421,89.47368421052632,78.94736842105263,42.10526315789473,78.94736842105263,0
1,21-22,23,Tottenham Hotspur,38,51.80263157894737,47.91236842105264,47.01815789473685,15.23526315789474,4.6579,49.179210526315785,41.42552631578946,0.8352631578947369,13.2105,18.128157894736844,46.96552631578949,16.9211,0.2181578947368422,5.0789,0.2895,0.5007894736842106,-15.23526315789474,0.2312272900131035,-0.2257123067010157,-0.2144271677950507,-0.1859776373386152,-0.2953652552522159,-0.0495649573244453,-0.4549079480366459,1.0531333857146037,0.1189442629667313,-1.112665759236961,-0.129801030194177,-0.4493024653284445,-0.0410077695430769,-0.110640212813654,-0.6148575392604456,0.5973390759312159,57.89473684210527,47.368421052631575,42.10526315789473,47.368421052631575,36.84210526315789,68.42105263157895,31.57894736842105,89.47368421052632,73.68421052631578,5.263157894736842,42.10526315789473,31.57894736842105,47.368421052631575,52.63157894736842,26.31578947368421,84.21052631578947,0
1,21-22,7,Chelsea,38,61.805263157894736,62.38473684210526,64.5413157894737,10.96921052631579,5.2368,73.63552631578948,22.068947368421057,0.8192105263157897,17.1579,20.453421052631587,49.32236842105263,19.7368,0.2489473684210527,6.3421,0.2632,0.9557894736842102,-10.96921052631579,1.5142855810201137,1.339023393163142,1.0456801704043042,1.5729975545495134,0.4430000530302317,1.4272768971128675,-1.4818469689320646,0.954429941712775,1.22035547044257,-0.5514501898383162,0.8175143154596572,0.6805646868523387,0.3798614441885173,1.0310091649531146,-0.6487151914924962,1.1400607061388206,89.47368421052632,89.47368421052632,84.21052631578947,100.0,63.1578947368421,89.47368421052632,5.263157894736842,84.21052631578947,89.47368421052632,15.789473684210526,78.94736842105263,78.94736842105263,68.42105263157895,89.47368421052632,21.052631578947366,89.47368421052632,2
1,21-22,14,Liverpool,38,62.81315789473685,67.41894736842107,78.2257894736842,11.849473684210528,6.0789,82.4734210526316,22.182894736842105,1.0955263157894737,21.0789,18.12868421052632,50.48894736842106,23.7895,0.3915789473684209,7.4211,0.5526,1.7499999999999996,-11.849473684210528,1.6435703285748864,1.8833164004983811,2.0297439911183144,1.210048198133142,1.5170671217893426,1.9609702368961843,-1.4758016342023017,2.653423649940986,2.314400498692244,-1.112538729909348,1.2864121411947516,2.30680775523429,2.329529083868209,2.006183071389422,-0.276152280619665,2.087390885413865,94.73684210526316,94.73684210526316,94.73684210526316,89.47368421052632,100.0,94.73684210526316,10.526315789473683,100.0,94.73684210526316,10.526315789473683,94.73684210526316,100.0,100.0,94.73684210526316,47.368421052631575,94.73684210526316,2
1,21-22,16,Manchester City,38,67.99473684210528,74.56500000000001,82.03447368421057,11.093684210526316,6.0,89.92078947368422,14.883947368421053,1.0034210526315783,21.6053,21.97894736842105,52.6178947368421,23.0263,0.3821052631578947,8.3158,0.1842,2.03,-11.093684210526316,2.3082222030797026,2.65593932857932,2.303630179406887,1.5216746709665705,1.4164331214032913,2.4106939599746693,-1.8630381331970045,2.0870924138649136,2.46127764811092,-0.1832556837491451,2.142126873925831,2.000555451883658,2.2000308642584896,2.814791128932113,-0.7504168845089223,2.421373427080084,100.0,100.0,100.0,94.73684210526316,89.47368421052632,100.0,0.0,94.73684210526316,100.0,36.84210526315789,100.0,94.73684210526316,94.73684210526316,100.0,10.526315789473683,100.0,2
2,22-23,20,Nottingham Forest,38,37.63157894736841,35.63605263157895,36.75236842105262,18.16526315789473,3.7368,24.093421052631573,76.09763157894736,0.4510526315789473,8.4474,25.967631578947376,43.806842105263165,14.0263,0.13,3.3684,1.7632,-0.7755263157894735,-18.16526315789473,-1.6405446879935404,-1.5754524706978907,-1.0412974418574767,-1.8741069133547184,-1.793851393600294,-1.599960026800443,1.5073237402759276,-1.4344921908345478,-1.3289308902321555,0.2871822786861164,-1.5149051268716769,-1.343321793894193,-1.553934509155297,-1.698321928559523,1.2785116968788268,-1.132410807675054,0.0,0.0,10.526315789473683,5.263157894736842,0.0,0.0,100.0,0.0,0.0,78.94736842105263,0.0,15.789473684210526,0.0,0.0,89.47368421052632,0.0,1
2,22-23,26,Wolverhampton Wanderers,38,49.95526315789475,45.92657894736843,33.66763157894737,13.494473684210526,4.2632,40.38236842105263,42.999210526315785,0.5126315789473683,9.7368,25.357631578947363,44.77,17.5263,0.1471052631578947,4.8684,0.0263,-0.769736842105263,-13.494473684210526,-0.0059338850416753,-0.4467769963895832,-1.2837655814147615,0.1504347740390618,-1.1212800977996151,-0.5939736817459073,-0.4043453576404447,-1.056143258626158,-0.965367082345392,0.207224015529839,-1.0319259402628804,0.0421867560478053,-1.3016093952529877,-0.1714613530899783,-1.1923879896852134,-1.1239571131488064,57.89473684210527,42.10526315789473,0.0,52.63157894736842,10.526315789473683,36.84210526315789,36.84210526315789,10.526315789473683,10.526315789473683,68.42105263157895,15.789473684210526,42.10526315789473,5.263157894736842,42.10526315789473,0.0,5.263157894736842,1
2,22-23,22,Southampton,38,44.61842105263159,44.71394736842105,42.206578947368406,14.453157894736842,4.7895,39.55289473684212,61.83342105263157,0.5478947368421051,11.2368,28.031052631578948,46.64921052631578,16.2632,0.1926315789473684,4.1316,1.9211,-0.7634210526315789,-14.453157894736842,-0.7138114653078246,-0.5797796709398262,-0.6125826610637298,-0.2651044319542643,-0.4488365701022423,-0.6452010066935925,0.6834641843783729,-0.8394819042846013,-0.5424217497642341,0.5576536943066319,-0.0895886802701483,-0.457823486646977,-0.6300363997899189,-0.9214552677606188,1.5031389411119211,-1.1147349009383547,26.31578947368421,36.84210526315789,31.57894736842105,31.57894736842105,31.57894736842105,26.31578947368421,73.68421052631578,15.789473684210526,42.10526315789473,94.73684210526316,42.10526315789473,31.57894736842105,31.57894736842105,15.789473684210526,94.73684210526316,10.526315789473683,1
2,22-23,1,AFC Bournemouth,38,40.4,36.76868421052631,35.11947368421053,17.94736842105263,3.7632,28.054473684210524,72.64421052631579,0.6273684210526316,10.2105,16.65973684210526,44.37394736842105,13.4737,0.2631578947368421,3.7895,0.6053,-0.733684210526316,-17.94736842105263,-1.2733419195320062,-1.4512242781492275,-1.1696471096575916,-1.7796609999420163,-1.7601206143276156,-1.3553300473865542,1.3078641256341377,-0.351185419126763,-0.8318009463162623,-0.9328883718045956,-1.2305280374886327,-1.5620738009507495,0.4103194544534467,-1.2696812696727062,-0.3687073411040751,-1.0713136517808115,5.263157894736842,5.263157894736842,5.263157894736842,10.526315789473683,5.263157894736842,5.263157894736842,94.73684210526316,42.10526315789473,21.052631578947366,0.0,5.263157894736842,5.263157894736842,63.1578947368421,10.526315789473683,47.368421052631575,15.789473684210526,1
2,22-23,9,Everton,38,42.70789473684211,44.47815789473684,42.43631578947368,15.20105263157895,5.7895,37.57552631578947,70.07499999999999,0.5534210526315789,10.7895,27.984473684210524,46.91578947368421,18.7368,0.2899999999999999,4.5789,0.5263,-0.5792105263157894,-15.20105263157895,-0.9672232617936366,-0.6056413021023738,-0.5945247625964443,-0.5892774825809557,0.828844462953758,-0.7673209685136814,1.1594739543510617,-0.8055275129325654,-0.6685440479399355,0.5515481668783913,0.0440883459688486,0.521374784534888,0.8062757870386077,-0.4661454441556004,-0.4810920928103098,-0.8457537114668455,15.789473684210526,31.57894736842105,36.84210526315789,21.052631578947366,78.94736842105263,15.789473684210526,84.21052631578947,26.31578947368421,31.57894736842105,89.47368421052632,52.63157894736842,68.42105263157895,73.68421052631578,31.57894736842105,31.57894736842105,21.052631578947366,3
2,22-23,10,Fulham,38,48.74473684210526,50.07052631578947,51.56263157894737,13.685263157894738,4.7105,47.65342105263158,54.38342105263157,0.5568421052631579,12.0,21.635526315789477,46.7171052631579,20.4737,0.17,4.7895,0.8158,-0.5489473684210529,-13.685263157894738,-0.1664978332282789,0.0077353986066545,0.122826805382286,0.067737567246538,-0.5497733717136664,-0.1449219722584142,0.2531737256030097,-0.7845081278098768,-0.3272271645469409,-0.2806662666454674,-0.0555426064600122,1.2089432989332471,-0.9638819351068204,-0.2517742193596763,-0.0692517685197406,-0.801563944625098,47.368421052631575,63.1578947368421,63.1578947368421,47.368421052631575,26.31578947368421,52.63157894736842,57.89473684210527,31.57894736842105,52.63157894736842,52.63157894736842,47.368421052631575,89.47368421052632,21.052631578947366,36.84210526315789,68.42105263157895,26.31578947368421,0
2,22-23,13,Leicester City,38,47.72894736842105,44.39236842105264,38.94684210526316,15.209473684210524,5.0789,39.96,51.135263157894734,0.5523684210526316,9.5789,23.978684210526307,44.77842105263159,13.1842,0.1689473684210526,3.5526,0.3158,-0.5473684210526315,-15.209473684210524,-0.3012319288805141,-0.6150507795119602,-0.8688062444706643,-0.5929275661911063,-0.0790756791358358,-0.6200586616129871,0.065569517455207,-0.8119950160472383,-1.0098891276884354,0.0264728080497333,-1.0277031714182114,-1.6766751510102376,-0.979409634423886,-1.5108234498918631,-0.7805476653946442,-0.7992583915724846,42.10526315789473,26.31578947368421,21.052631578947366,15.789473684210526,52.63157894736842,31.57894736842105,52.63157894736842,21.052631578947366,5.263157894736842,63.1578947368421,21.052631578947366,0.0,15.789473684210526,5.263157894736842,5.263157894736842,31.57894736842105,1
2,22-23,12,Leeds United,38,47.02631578947369,49.88342105263158,52.35394736842104,12.864210526315787,6.4737,48.83026315789474,60.28789473684212,0.6778947368421053,11.7895,20.207105263157896,47.831315789473685,17.5,0.2928947368421052,5.2368,0.6842,-0.5228947368421053,-12.864210526315787,-0.3944288292409973,-0.0127864984430892,0.1850262334362654,0.4236207192364309,1.7030338257706734,-0.0722415797564932,0.594199053174287,-0.0407452696224421,-0.38658049288583,-0.4679024411115,0.5031824963000009,0.0317756489439554,0.848976960160538,0.2035356042453419,-0.2564648485772152,-0.7635223192569842,36.84210526315789,57.89473684210527,68.42105263157895,68.42105263157895,100.0,63.1578947368421,63.1578947368421,57.89473684210527,47.368421052631575,26.31578947368421,68.42105263157895,36.84210526315789,84.21052631578947,57.89473684210527,57.89473684210527,36.84210526315789,0
2,22-23,8,Crystal Palace,38,46.336842105263166,46.21052631578949,50.27973684210527,13.815263157894735,4.9474,44.51921052631579,60.82657894736843,0.496578947368421,10.6053,26.428947368421053,45.70973684210527,15.7105,0.1784210526315789,4.8947,0.3947,-0.2613157894736843,-13.815263157894735,-0.4858804692951053,-0.415633357969506,0.0219880252814704,0.0113894015148055,-0.2470907349826999,-0.3384871499636636,0.6253118956014563,-1.1547726811249257,-0.7204817347809016,0.3476511463793644,-0.5606913295033096,-0.6766150796621033,-0.8396603405702991,-0.1446903976667456,-0.6683051728677845,-0.3815690302074411,31.57894736842105,47.368421052631575,57.89473684210527,42.10526315789473,36.84210526315789,47.368421052631575,68.42105263157895,5.263157894736842,26.31578947368421,84.21052631578947,31.57894736842105,26.31578947368421,26.31578947368421,47.368421052631575,15.789473684210526,42.10526315789473,1
2,22-23,3,Aston Villa,38,49.32105263157896,47.91315789473684,47.97421052631578,13.200526315789476,4.6316,48.0213157894737,48.793421052631565,0.646842105263158,10.9737,20.40447368421052,44.50315789473683,14.9474,0.1528947368421052,4.2632,0.4474,-0.1139473684210525,-13.200526315789476,-0.0900554318090038,-0.2288869811595969,-0.1592321906084287,0.2778455050559553,-0.6505824052217849,-0.1222012234396108,-0.0696885112499138,-0.2315366115053055,-0.6166063610989692,-0.4420315621782794,-1.1657349280282765,-0.9786955295080288,-1.21620704900913,-0.787498699939424,-0.5933345853371697,-0.1663840786302335,52.63157894736842,52.63157894736842,52.63157894736842,63.1578947368421,21.052631578947366,57.89473684210527,47.368421052631575,47.368421052631575,36.84210526315789,36.84210526315789,10.526315789473683,21.052631578947366,10.526315789473683,21.052631578947366,21.052631578947366,47.368421052631575,1
2,22-23,25,West Ham United,38,42.05,42.79552631578947,47.51368421052632,18.28394736842105,5.0,36.98789473684211,72.30263157894738,0.5907894736842105,10.1053,25.794473684210526,47.54184210526316,20.6316,0.2926315789473684,5.4211,1.6579,-0.0744736842105263,-18.28394736842105,-1.0544862771124417,-0.7901940584118894,-0.195430727054875,-1.925550279235308,-0.1798847126439542,-0.803612407792927,1.288135513289016,-0.5759311523616616,-0.8614635123079543,0.2644848942353693,0.3580248172645691,1.271449527514916,0.8450950353312715,0.3911358736180333,1.128712780996972,-0.1087452523149101,10.526315789473683,10.526315789473683,47.368421052631575,0.0,42.10526315789473,10.526315789473683,89.47368421052632,36.84210526315789,15.789473684210526,73.68421052631578,57.89473684210527,94.73684210526316,78.94736842105263,68.42105263157895,84.21052631578947,52.63157894736842,3
